date,city,city_name,actual_high_temp,actual_low_temp,actual_mean_temp,precipitation,wind_speed,humidity
2022-11-26,MIA,Miami (Intl Airport),83.3,70.8,76.5,0.004,8.1,86
2022-11-27,MIA,Miami (Intl Airport),84.2,74.0,78.0,0.063,9.0,84
2022-11-28,MIA,Miami (Intl Airport),83.7,69.5,75.3,0.0,8.1,86
2022-11-29,MIA,Miami (Intl Airport),81.7,69.6,75.4,0.008,11.4,81
2022-11-30,MIA,Miami (Intl Airport),83.0,71.4,76.5,0.11,8.7,82
2022-12-01,MIA,Miami (Intl Airport),79.1,69.3,73.9,0.091,16.8,87
2022-12-02,MIA,Miami (Intl Airport),79.5,71.8,74.9,0.004,15.0,71
2022-12-03,MIA,Miami (Intl Airport),80.6,68.8,74.7,0.0,13.4,68
2022-12-04,MIA,Miami (Intl Airport),79.4,66.6,72.3,0.0,10.5,71
2022-12-05,MIA,Miami (Intl Airport),79.4,64.8,71.7,0.039,9.2,80
2022-12-06,MIA,Miami (Intl Airport),81.9,67.0,73.1,0.0,10.2,78
2022-12-07,MIA,Miami (Intl Airport),81.6,68.3,73.5,0.004,10.5,79
2022-12-08,MIA,Miami (Intl Airport),81.1,66.7,72.8,0.0,10.0,75
2022-12-09,MIA,Miami (Intl Airport),79.2,66.6,72.2,0.047,7.8,86
2022-12-10,MIA,Miami (Intl Airport),81.9,64.8,72.1,0.004,7.2,80
2022-12-11,MIA,Miami (Intl Airport),80.9,61.4,69.7,0.0,6.1,78
2022-12-12,MIA,Miami (Intl Airport),79.4,63.2,69.3,0.0,7.6,80
2022-12-13,MIA,Miami (Intl Airport),80.1,60.3,70.1,0.012,6.5,78
2022-12-14,MIA,Miami (Intl Airport),80.0,67.8,73.9,0.114,11.7,74
2022-12-15,MIA,Miami (Intl Airport),83.7,72.0,76.9,0.055,16.3,73
2022-12-16,MIA,Miami (Intl Airport),79.5,67.8,72.5,0.181,7.5,87
2022-12-17,MIA,Miami (Intl Airport),76.8,65.6,70.4,1.488,7.8,90
2022-12-18,MIA,Miami (Intl Airport),76.9,63.7,70.3,0.74,12.6,85
2022-12-19,MIA,Miami (Intl Airport),77.0,60.3,68.7,0.0,12.5,77
2022-12-20,MIA,Miami (Intl Airport),78.5,66.6,71.8,0.528,12.8,78
2022-12-21,MIA,Miami (Intl Airport),79.2,68.4,73.2,0.091,12.2,87
2022-12-22,MIA,Miami (Intl Airport),82.3,67.5,73.9,0.02,8.4,83
2022-12-23,MIA,Miami (Intl Airport),81.0,62.3,72.6,0.138,12.4,85
2022-12-24,MIA,Miami (Intl Airport),59.4,47.4,51.2,0.028,13.9,55
2022-12-25,MIA,Miami (Intl Airport),47.9,43.9,46.0,0.213,12.2,68
2022-12-26,MIA,Miami (Intl Airport),61.4,43.9,51.5,0.602,11.4,91
2022-12-27,MIA,Miami (Intl Airport),70.0,56.6,61.1,0.386,9.5,91
2022-12-28,MIA,Miami (Intl Airport),74.5,58.0,66.6,0.0,12.3,77
2022-12-29,MIA,Miami (Intl Airport),77.4,65.7,71.9,0.028,14.3,77
2022-12-30,MIA,Miami (Intl Airport),80.1,68.4,73.8,0.008,8.9,87
2022-12-31,MIA,Miami (Intl Airport),81.2,69.5,74.6,0.0,9.6,87
2023-01-01,MIA,Miami (Intl Airport),79.8,67.5,73.0,0.063,6.9,88
2023-01-02,MIA,Miami (Intl Airport),80.5,66.7,73.4,0.0,9.7,83
2023-01-03,MIA,Miami (Intl Airport),80.3,71.9,75.2,0.012,12.1,83
2023-01-04,MIA,Miami (Intl Airport),80.2,72.1,75.4,0.039,12.7,84
2023-01-05,MIA,Miami (Intl Airport),83.0,67.8,74.8,0.0,9.4,84
2023-01-06,MIA,Miami (Intl Airport),75.3,61.0,68.1,0.0,11.0,70
2023-01-07,MIA,Miami (Intl Airport),76.3,57.2,66.0,0.0,9.8,75
2023-01-08,MIA,Miami (Intl Airport),77.4,61.6,69.4,0.0,7.4,76
2023-01-09,MIA,Miami (Intl Airport),78.8,61.7,68.8,0.012,12.1,78
2023-01-10,MIA,Miami (Intl Airport),79.1,57.5,66.7,0.0,7.8,72
2023-01-11,MIA,Miami (Intl Airport),75.5,51.8,62.5,0.0,7.7,71
2023-01-12,MIA,Miami (Intl Airport),78.4,54.4,66.3,0.0,7.7,75
2023-01-13,MIA,Miami (Intl Airport),81.5,58.7,66.8,0.094,18.1,71
2023-01-14,MIA,Miami (Intl Airport),61.1,47.7,54.0,0.0,16.1,57
2023-01-15,MIA,Miami (Intl Airport),63.0,40.6,50.3,0.0,8.1,64
2023-01-16,MIA,Miami (Intl Airport),70.9,40.9,55.9,0.0,7.1,65
2023-01-17,MIA,Miami (Intl Airport),73.3,49.4,61.7,0.0,9.8,76
2023-01-18,MIA,Miami (Intl Airport),76.7,52.5,65.5,0.0,10.1,77
2023-01-19,MIA,Miami (Intl Airport),81.6,63.6,71.5,0.0,11.7,72
2023-01-20,MIA,Miami (Intl Airport),81.2,60.5,70.8,0.0,8.0,76
2023-01-21,MIA,Miami (Intl Airport),80.8,62.4,71.7,0.0,9.4,79
2023-01-22,MIA,Miami (Intl Airport),81.9,67.4,74.8,0.035,17.5,77
2023-01-23,MIA,Miami (Intl Airport),83.5,67.1,74.3,0.134,12.9,79
2023-01-24,MIA,Miami (Intl Airport),78.1,66.3,73.0,0.008,13.8,75
2023-01-25,MIA,Miami (Intl Airport),81.7,69.9,75.4,0.008,16.3,77
2023-01-26,MIA,Miami (Intl Airport),81.4,65.3,72.7,0.177,9.4,83
2023-01-27,MIA,Miami (Intl Airport),73.3,61.5,66.6,0.0,14.9,74
2023-01-28,MIA,Miami (Intl Airport),76.5,66.1,72.4,0.012,15.6,74
2023-01-29,MIA,Miami (Intl Airport),80.5,71.1,75.3,0.02,13.0,72
2023-01-30,MIA,Miami (Intl Airport),80.7,69.5,74.9,0.016,10.2,79
2023-01-31,MIA,Miami (Intl Airport),81.2,67.7,74.7,0.0,9.2,77
2023-02-01,MIA,Miami (Intl Airport),82.8,67.9,74.5,0.0,10.5,79
2023-02-02,MIA,Miami (Intl Airport),81.4,66.7,74.0,0.008,11.3,83
2023-02-03,MIA,Miami (Intl Airport),86.5,64.4,74.6,0.063,11.9,74
2023-02-04,MIA,Miami (Intl Airport),74.4,64.5,69.6,0.236,21.2,79
2023-02-05,MIA,Miami (Intl Airport),81.7,66.6,72.2,1.244,14.5,82
2023-02-06,MIA,Miami (Intl Airport),79.2,64.0,70.5,0.031,13.7,82
2023-02-07,MIA,Miami (Intl Airport),76.5,67.4,71.1,0.0,13.3,70
2023-02-08,MIA,Miami (Intl Airport),77.5,67.1,72.6,0.0,11.5,64
2023-02-09,MIA,Miami (Intl Airport),78.4,71.0,74.2,0.079,14.0,77
2023-02-10,MIA,Miami (Intl Airport),80.1,71.1,74.9,0.0,12.6,77
2023-02-11,MIA,Miami (Intl Airport),81.9,69.2,75.2,0.055,14.4,80
2023-02-12,MIA,Miami (Intl Airport),78.3,62.6,70.7,0.0,19.0,73
2023-02-13,MIA,Miami (Intl Airport),75.6,55.2,64.0,0.0,11.7,58
2023-02-14,MIA,Miami (Intl Airport),75.3,52.6,64.1,0.0,10.8,68
2023-02-15,MIA,Miami (Intl Airport),79.1,65.2,72.8,0.0,14.0,66
2023-02-16,MIA,Miami (Intl Airport),81.6,71.0,75.6,0.0,13.8,67
2023-02-17,MIA,Miami (Intl Airport),82.4,71.3,76.1,0.079,12.1,78
2023-02-18,MIA,Miami (Intl Airport),81.8,67.9,73.3,0.016,15.5,83
2023-02-19,MIA,Miami (Intl Airport),81.7,66.7,74.1,0.028,8.2,80
2023-02-20,MIA,Miami (Intl Airport),82.5,65.7,74.2,0.0,11.1,80
2023-02-21,MIA,Miami (Intl Airport),83.2,65.1,73.7,0.0,12.5,81
2023-02-22,MIA,Miami (Intl Airport),83.1,66.1,75.0,0.0,12.5,75
2023-02-23,MIA,Miami (Intl Airport),82.4,71.3,76.9,0.0,11.5,74
2023-02-24,MIA,Miami (Intl Airport),83.8,67.1,75.5,0.0,9.7,74
2023-02-25,MIA,Miami (Intl Airport),83.8,65.7,75.0,0.0,7.6,71
2023-02-26,MIA,Miami (Intl Airport),85.1,63.9,74.0,0.0,10.1,72
2023-02-27,MIA,Miami (Intl Airport),83.4,62.9,73.6,0.0,13.0,71
2023-02-28,MIA,Miami (Intl Airport),87.5,61.4,74.0,0.0,17.7,66
2023-03-01,MIA,Miami (Intl Airport),84.0,59.2,71.3,0.0,12.1,70
2023-03-02,MIA,Miami (Intl Airport),82.9,66.3,74.5,0.0,12.9,71
2023-03-03,MIA,Miami (Intl Airport),84.8,70.4,77.9,0.004,20.0,71
2023-03-04,MIA,Miami (Intl Airport),89.1,71.9,79.5,0.0,13.1,65
2023-03-05,MIA,Miami (Intl Airport),89.2,64.6,77.0,0.0,12.4,66
2023-03-06,MIA,Miami (Intl Airport),88.5,66.6,77.1,0.035,10.6,72
2023-03-07,MIA,Miami (Intl Airport),89.8,69.4,77.6,0.016,13.0,70
2023-03-08,MIA,Miami (Intl Airport),87.8,68.4,76.5,0.012,14.9,69
2023-03-09,MIA,Miami (Intl Airport),79.3,65.7,73.4,0.0,13.8,64
2023-03-10,MIA,Miami (Intl Airport),81.9,62.5,71.7,0.0,15.9,63
2023-03-11,MIA,Miami (Intl Airport),87.8,64.5,74.6,0.024,13.8,67
2023-03-12,MIA,Miami (Intl Airport),86.9,63.4,75.2,0.004,10.8,71
2023-03-13,MIA,Miami (Intl Airport),87.5,69.9,77.9,0.154,17.5,72
2023-03-14,MIA,Miami (Intl Airport),85.2,68.7,73.6,0.154,9.8,78
2023-03-15,MIA,Miami (Intl Airport),75.9,61.9,68.1,0.157,14.1,66
2023-03-16,MIA,Miami (Intl Airport),74.6,57.8,67.4,0.0,13.7,61
2023-03-17,MIA,Miami (Intl Airport),79.5,65.6,72.5,0.0,13.8,54
2023-03-18,MIA,Miami (Intl Airport),84.0,63.9,74.6,0.008,15.4,69
2023-03-19,MIA,Miami (Intl Airport),84.0,61.7,70.8,0.795,12.3,82
2023-03-20,MIA,Miami (Intl Airport),75.6,59.1,64.9,0.657,13.6,79
2023-03-21,MIA,Miami (Intl Airport),76.6,57.7,67.3,0.0,10.8,72
2023-03-22,MIA,Miami (Intl Airport),79.3,62.4,71.5,0.0,12.3,70
2023-03-23,MIA,Miami (Intl Airport),80.8,68.8,73.8,0.0,12.4,68
2023-03-24,MIA,Miami (Intl Airport),81.9,69.3,75.3,0.008,12.1,73
2023-03-25,MIA,Miami (Intl Airport),82.6,72.4,76.8,0.012,13.4,79
2023-03-26,MIA,Miami (Intl Airport),84.5,71.5,77.8,0.0,13.2,76
2023-03-27,MIA,Miami (Intl Airport),84.6,72.2,77.6,0.433,13.7,77
2023-03-28,MIA,Miami (Intl Airport),86.1,72.3,78.1,0.209,9.8,76
2023-03-29,MIA,Miami (Intl Airport),83.9,68.8,74.6,1.492,9.7,82
2023-03-30,MIA,Miami (Intl Airport),79.2,68.2,72.6,0.657,15.1,82
2023-03-31,MIA,Miami (Intl Airport),82.0,71.2,75.7,0.0,13.5,65
2023-04-01,MIA,Miami (Intl Airport),83.8,71.1,76.9,0.146,10.8,74
2023-04-02,MIA,Miami (Intl Airport),86.3,67.3,76.8,0.051,11.4,78
2023-04-03,MIA,Miami (Intl Airport),85.0,68.9,77.1,0.016,12.4,77
2023-04-04,MIA,Miami (Intl Airport),85.4,69.7,77.7,0.0,11.9,73
2023-04-05,MIA,Miami (Intl Airport),84.9,73.4,78.7,0.0,13.8,66
2023-04-06,MIA,Miami (Intl Airport),83.6,74.0,78.3,0.016,14.2,70
2023-04-07,MIA,Miami (Intl Airport),84.1,69.9,77.0,0.024,13.1,69
2023-04-08,MIA,Miami (Intl Airport),84.7,71.8,77.8,0.008,10.3,69
2023-04-09,MIA,Miami (Intl Airport),88.2,67.1,75.0,1.0,11.2,80
2023-04-10,MIA,Miami (Intl Airport),77.5,66.2,71.2,0.563,13.7,84
2023-04-11,MIA,Miami (Intl Airport),76.4,66.7,71.2,0.472,20.8,82
2023-04-12,MIA,Miami (Intl Airport),76.7,68.2,71.6,0.878,15.6,87
2023-04-13,MIA,Miami (Intl Airport),84.3,68.5,75.1,0.291,12.0,84
2023-04-14,MIA,Miami (Intl Airport),86.2,69.4,77.4,0.043,9.1,81
2023-04-15,MIA,Miami (Intl Airport),85.3,72.4,78.3,0.008,10.1,83
2023-04-16,MIA,Miami (Intl Airport),84.6,68.0,76.0,0.72,11.9,86
2023-04-17,MIA,Miami (Intl Airport),84.1,68.9,75.0,0.295,11.3,82
2023-04-18,MIA,Miami (Intl Airport),81.0,63.3,71.6,0.0,10.7,72
2023-04-19,MIA,Miami (Intl Airport),79.8,63.9,71.9,0.008,10.8,70
2023-04-20,MIA,Miami (Intl Airport),81.3,66.6,73.7,0.114,9.6,73
2023-04-21,MIA,Miami (Intl Airport),82.3,65.8,73.8,0.102,7.0,80
2023-04-22,MIA,Miami (Intl Airport),83.9,67.5,75.0,0.063,9.9,77
2023-04-23,MIA,Miami (Intl Airport),83.9,67.1,74.7,0.047,7.0,81
2023-04-24,MIA,Miami (Intl Airport),81.0,66.8,73.0,0.5,15.0,85
2023-04-25,MIA,Miami (Intl Airport),84.0,65.7,73.5,0.421,11.7,82
2023-04-26,MIA,Miami (Intl Airport),87.7,65.6,74.4,0.854,10.8,84
2023-04-27,MIA,Miami (Intl Airport),84.6,68.4,77.0,0.004,13.7,80
2023-04-28,MIA,Miami (Intl Airport),85.4,68.3,77.4,0.551,12.2,83
2023-04-29,MIA,Miami (Intl Airport),85.6,73.8,79.9,0.13,13.4,82
2023-04-30,MIA,Miami (Intl Airport),85.0,69.4,77.6,0.197,21.6,72
2023-05-01,MIA,Miami (Intl Airport),83.6,64.6,73.7,0.0,14.0,70
2023-05-02,MIA,Miami (Intl Airport),88.8,63.0,75.3,0.0,13.5,72
2023-05-03,MIA,Miami (Intl Airport),88.6,64.2,76.2,0.0,12.7,72
2023-05-04,MIA,Miami (Intl Airport),86.6,64.1,74.7,0.0,12.1,60
2023-05-05,MIA,Miami (Intl Airport),86.4,63.3,75.7,0.0,13.5,67
2023-05-06,MIA,Miami (Intl Airport),85.6,67.8,77.2,0.051,11.1,72
2023-05-07,MIA,Miami (Intl Airport),81.9,72.8,76.1,0.079,16.1,72
2023-05-08,MIA,Miami (Intl Airport),84.6,70.8,77.0,0.0,12.4,64
2023-05-09,MIA,Miami (Intl Airport),86.9,67.9,77.9,0.0,11.9,70
2023-05-10,MIA,Miami (Intl Airport),88.6,67.9,78.8,0.004,9.5,71
2023-05-11,MIA,Miami (Intl Airport),86.5,71.4,79.2,0.0,12.3,69
2023-05-12,MIA,Miami (Intl Airport),85.8,74.6,80.0,0.0,14.7,64
2023-05-13,MIA,Miami (Intl Airport),85.5,74.1,79.1,0.0,13.7,66
2023-05-14,MIA,Miami (Intl Airport),86.1,70.8,78.0,0.106,12.1,69
2023-05-15,MIA,Miami (Intl Airport),87.3,69.3,77.2,0.201,8.8,79
2023-05-16,MIA,Miami (Intl Airport),89.6,69.4,77.9,0.028,13.6,77
2023-05-17,MIA,Miami (Intl Airport),89.6,70.2,79.0,0.252,11.0,75
2023-05-18,MIA,Miami (Intl Airport),86.5,69.2,78.2,0.205,9.8,78
2023-05-19,MIA,Miami (Intl Airport),86.4,70.3,76.8,0.579,8.9,84
2023-05-20,MIA,Miami (Intl Airport),88.0,72.4,79.9,0.142,8.9,78
2023-05-21,MIA,Miami (Intl Airport),88.3,72.5,79.2,0.138,7.2,80
2023-05-22,MIA,Miami (Intl Airport),85.8,72.9,79.1,0.22,9.0,81
2023-05-23,MIA,Miami (Intl Airport),86.4,71.1,77.1,1.531,8.6,84
2023-05-24,MIA,Miami (Intl Airport),82.7,69.9,75.8,0.114,6.8,85
2023-05-25,MIA,Miami (Intl Airport),86.3,69.9,75.5,0.295,7.2,85
2023-05-26,MIA,Miami (Intl Airport),83.5,68.4,73.6,0.831,7.2,88
2023-05-27,MIA,Miami (Intl Airport),85.7,67.8,75.6,0.287,9.4,84
2023-05-28,MIA,Miami (Intl Airport),87.9,69.6,79.1,0.0,7.3,74
2023-05-29,MIA,Miami (Intl Airport),88.5,68.6,78.1,0.126,9.9,73
2023-05-30,MIA,Miami (Intl Airport),86.3,72.0,77.2,1.079,9.2,84
2023-05-31,MIA,Miami (Intl Airport),83.5,70.9,75.8,0.925,9.5,88
2023-06-01,MIA,Miami (Intl Airport),87.7,69.7,77.3,0.909,9.6,82
2023-06-02,MIA,Miami (Intl Airport),85.8,68.7,75.0,0.543,9.2,88
2023-06-03,MIA,Miami (Intl Airport),83.1,70.2,75.8,0.327,8.1,87
2023-06-04,MIA,Miami (Intl Airport),83.7,71.5,76.6,0.476,10.5,86
2023-06-05,MIA,Miami (Intl Airport),86.6,68.2,76.9,0.106,10.7,82
2023-06-06,MIA,Miami (Intl Airport),80.2,72.0,75.5,0.457,6.8,88
2023-06-07,MIA,Miami (Intl Airport),83.7,72.3,76.9,0.339,8.9,87
2023-06-08,MIA,Miami (Intl Airport),88.0,71.9,78.3,0.122,13.9,83
2023-06-09,MIA,Miami (Intl Airport),83.8,73.1,77.8,0.346,7.5,85
2023-06-10,MIA,Miami (Intl Airport),86.4,70.8,78.3,0.236,12.1,84
2023-06-11,MIA,Miami (Intl Airport),85.1,72.8,78.5,0.343,9.2,83
2023-06-12,MIA,Miami (Intl Airport),85.2,74.9,78.3,0.622,11.2,87
2023-06-13,MIA,Miami (Intl Airport),87.3,74.7,81.4,0.106,10.2,81
2023-06-14,MIA,Miami (Intl Airport),89.1,74.7,81.3,0.098,10.1,81
2023-06-15,MIA,Miami (Intl Airport),88.7,72.6,81.9,0.012,10.9,80
2023-06-16,MIA,Miami (Intl Airport),92.1,76.1,84.2,0.185,16.4,72
2023-06-17,MIA,Miami (Intl Airport),87.6,73.5,80.0,0.717,8.8,84
2023-06-18,MIA,Miami (Intl Airport),86.5,73.4,79.1,0.52,14.0,85
2023-06-19,MIA,Miami (Intl Airport),89.6,72.6,78.9,0.157,8.1,84
2023-06-20,MIA,Miami (Intl Airport),86.5,71.1,78.5,0.508,12.0,84
2023-06-21,MIA,Miami (Intl Airport),85.4,72.1,79.2,0.783,8.5,84
2023-06-22,MIA,Miami (Intl Airport),83.0,75.4,79.5,0.094,8.3,86
2023-06-23,MIA,Miami (Intl Airport),85.5,76.4,80.0,0.417,8.4,89
2023-06-24,MIA,Miami (Intl Airport),85.9,74.6,79.1,0.764,8.4,87
2023-06-25,MIA,Miami (Intl Airport),87.7,74.7,78.8,0.776,11.4,89
2023-06-26,MIA,Miami (Intl Airport),86.1,73.9,79.8,0.343,7.4,85
2023-06-27,MIA,Miami (Intl Airport),89.0,72.4,79.9,0.252,5.3,85
2023-06-28,MIA,Miami (Intl Airport),88.6,73.9,81.3,0.169,5.4,83
2023-06-29,MIA,Miami (Intl Airport),89.7,75.4,80.3,0.602,6.4,87
2023-06-30,MIA,Miami (Intl Airport),88.0,75.2,80.2,0.441,9.6,84
2023-07-01,MIA,Miami (Intl Airport),88.0,76.4,79.9,0.669,7.0,87
2023-07-02,MIA,Miami (Intl Airport),88.9,75.9,80.9,0.693,5.0,85
2023-07-03,MIA,Miami (Intl Airport),89.8,76.1,81.8,0.354,5.4,84
2023-07-04,MIA,Miami (Intl Airport),89.4,75.3,81.8,0.496,7.3,86
2023-07-05,MIA,Miami (Intl Airport),89.2,76.6,83.4,0.091,8.1,81
2023-07-06,MIA,Miami (Intl Airport),90.3,77.3,82.3,0.315,9.2,83
2023-07-07,MIA,Miami (Intl Airport),89.0,75.8,81.1,0.402,9.3,85
2023-07-08,MIA,Miami (Intl Airport),92.2,74.4,80.9,0.406,13.2,85
2023-07-09,MIA,Miami (Intl Airport),91.6,75.5,82.7,0.012,9.9,79
2023-07-10,MIA,Miami (Intl Airport),92.7,74.8,83.7,0.016,10.0,76
2023-07-11,MIA,Miami (Intl Airport),92.4,74.7,84.4,0.024,8.9,74
2023-07-12,MIA,Miami (Intl Airport),93.5,76.1,84.3,0.11,6.3,76
2023-07-13,MIA,Miami (Intl Airport),92.1,74.9,82.3,0.776,8.9,83
2023-07-14,MIA,Miami (Intl Airport),89.0,74.1,80.4,0.921,5.9,85
2023-07-15,MIA,Miami (Intl Airport),89.1,77.5,84.0,0.197,9.5,78
2023-07-16,MIA,Miami (Intl Airport),92.4,77.1,83.2,0.193,8.8,81
2023-07-17,MIA,Miami (Intl Airport),91.5,76.0,81.4,0.417,8.2,83
2023-07-18,MIA,Miami (Intl Airport),90.3,77.4,82.1,0.228,7.5,84
2023-07-19,MIA,Miami (Intl Airport),86.5,77.4,81.8,0.291,10.0,84
2023-07-20,MIA,Miami (Intl Airport),89.7,79.2,83.9,0.031,7.2,81
2023-07-21,MIA,Miami (Intl Airport),90.5,77.4,82.2,0.488,7.0,85
2023-07-22,MIA,Miami (Intl Airport),91.8,75.8,83.2,0.004,10.9,82
2023-07-23,MIA,Miami (Intl Airport),94.6,77.2,85.2,0.063,6.5,76
2023-07-24,MIA,Miami (Intl Airport),93.2,75.6,84.1,0.039,11.0,77
2023-07-25,MIA,Miami (Intl Airport),93.4,74.3,83.7,0.118,9.8,78
2023-07-26,MIA,Miami (Intl Airport),86.8,76.7,80.8,0.224,9.7,85
2023-07-27,MIA,Miami (Intl Airport),86.2,74.4,79.6,0.768,9.2,86
2023-07-28,MIA,Miami (Intl Airport),86.9,75.8,81.2,0.638,8.5,85
2023-07-29,MIA,Miami (Intl Airport),90.0,77.7,83.7,0.008,7.3,78
2023-07-30,MIA,Miami (Intl Airport),88.9,76.7,82.7,0.016,7.6,82
2023-07-31,MIA,Miami (Intl Airport),93.1,76.3,82.8,0.528,9.8,80
2023-08-01,MIA,Miami (Intl Airport),90.3,76.2,80.6,0.398,8.4,86
2023-08-02,MIA,Miami (Intl Airport),90.5,74.7,80.9,0.433,7.1,85
2023-08-03,MIA,Miami (Intl Airport),89.3,76.1,80.4,0.65,7.8,86
2023-08-04,MIA,Miami (Intl Airport),89.1,76.7,80.6,1.15,7.1,87
2023-08-05,MIA,Miami (Intl Airport),89.3,78.0,82.6,0.441,6.9,84
2023-08-06,MIA,Miami (Intl Airport),91.6,78.6,84.2,0.185,7.4,79
2023-08-07,MIA,Miami (Intl Airport),92.3,77.9,85.2,0.067,7.7,78
2023-08-08,MIA,Miami (Intl Airport),90.3,77.7,83.5,0.402,8.4,85
2023-08-09,MIA,Miami (Intl Airport),91.8,77.9,83.0,0.106,6.0,85
2023-08-10,MIA,Miami (Intl Airport),94.2,78.2,84.3,0.177,7.3,78
2023-08-11,MIA,Miami (Intl Airport),92.1,79.3,85.3,0.173,5.9,79
2023-08-12,MIA,Miami (Intl Airport),88.6,80.7,84.5,0.165,12.3,78
2023-08-13,MIA,Miami (Intl Airport),87.9,77.6,83.2,0.252,11.1,79
2023-08-14,MIA,Miami (Intl Airport),91.8,79.4,85.2,0.028,10.0,77
2023-08-15,MIA,Miami (Intl Airport),89.9,78.6,83.4,0.346,8.1,82
2023-08-16,MIA,Miami (Intl Airport),89.5,74.9,82.1,0.134,12.2,79
2023-08-17,MIA,Miami (Intl Airport),91.8,76.3,81.7,0.835,10.0,83
2023-08-18,MIA,Miami (Intl Airport),87.6,76.2,80.4,0.307,8.0,85
2023-08-19,MIA,Miami (Intl Airport),86.5,76.7,80.8,0.744,10.3,84
2023-08-20,MIA,Miami (Intl Airport),87.8,74.3,81.6,0.752,13.7,80
2023-08-21,MIA,Miami (Intl Airport),89.0,79.4,83.9,0.031,15.3,73
2023-08-22,MIA,Miami (Intl Airport),89.2,78.4,83.9,0.004,14.6,71
2023-08-23,MIA,Miami (Intl Airport),87.7,76.4,81.7,0.256,9.9,80
2023-08-24,MIA,Miami (Intl Airport),91.1,76.4,82.4,0.059,13.3,79
2023-08-25,MIA,Miami (Intl Airport),89.1,74.4,81.6,0.087,12.5,82
2023-08-26,MIA,Miami (Intl Airport),88.2,72.5,81.3,0.142,11.1,79
2023-08-27,MIA,Miami (Intl Airport),89.0,75.1,81.6,0.189,9.9,82
2023-08-28,MIA,Miami (Intl Airport),90.7,77.6,82.6,0.366,9.7,82
2023-08-29,MIA,Miami (Intl Airport),87.2,76.9,81.7,0.366,18.8,85
2023-08-30,MIA,Miami (Intl Airport),89.8,79.3,83.5,0.13,19.9,80
2023-08-31,MIA,Miami (Intl Airport),90.4,78.1,82.4,0.299,10.7,86
2023-09-01,MIA,Miami (Intl Airport),91.9,75.7,82.6,0.327,9.7,84
2023-09-02,MIA,Miami (Intl Airport),85.9,76.5,80.8,0.177,13.0,81
2023-09-03,MIA,Miami (Intl Airport),87.8,74.8,81.5,0.012,13.3,68
2023-09-04,MIA,Miami (Intl Airport),88.1,76.9,81.8,0.031,10.1,68
2023-09-05,MIA,Miami (Intl Airport),88.3,75.7,81.6,0.004,9.2,71
2023-09-06,MIA,Miami (Intl Airport),89.2,72.5,80.7,0.0,9.2,71
2023-09-07,MIA,Miami (Intl Airport),88.3,72.6,80.9,0.016,8.4,72
2023-09-08,MIA,Miami (Intl Airport),89.1,72.8,81.0,0.016,9.0,72
2023-09-09,MIA,Miami (Intl Airport),86.7,71.9,78.4,0.217,5.9,85
2023-09-10,MIA,Miami (Intl Airport),90.1,74.9,82.4,0.071,6.2,78
2023-09-11,MIA,Miami (Intl Airport),89.5,77.9,83.3,0.181,7.2,78
2023-09-12,MIA,Miami (Intl Airport),90.8,76.0,82.9,0.063,8.2,79
2023-09-13,MIA,Miami (Intl Airport),92.5,76.5,82.3,0.22,10.1,82
2023-09-14,MIA,Miami (Intl Airport),90.9,75.6,80.7,0.717,7.1,86
2023-09-15,MIA,Miami (Intl Airport),90.0,73.2,80.5,0.335,5.7,84
2023-09-16,MIA,Miami (Intl Airport),89.3,76.8,80.8,0.413,7.9,85
2023-09-17,MIA,Miami (Intl Airport),89.0,76.8,81.0,0.323,9.6,84
2023-09-18,MIA,Miami (Intl Airport),89.1,74.1,80.6,0.083,8.0,84
2023-09-19,MIA,Miami (Intl Airport),86.8,75.0,79.6,0.421,9.6,87
2023-09-20,MIA,Miami (Intl Airport),84.1,75.0,79.0,0.429,14.6,88
2023-09-21,MIA,Miami (Intl Airport),87.0,72.4,77.7,0.807,6.6,88
2023-09-22,MIA,Miami (Intl Airport),85.4,71.4,77.3,0.094,6.8,86
2023-09-23,MIA,Miami (Intl Airport),84.4,72.4,77.4,0.299,9.6,82
2023-09-24,MIA,Miami (Intl Airport),86.6,72.8,79.2,0.098,9.9,82
2023-09-25,MIA,Miami (Intl Airport),84.3,73.9,79.0,0.496,12.3,89
2023-09-26,MIA,Miami (Intl Airport),86.7,76.2,80.1,0.665,11.9,89
2023-09-27,MIA,Miami (Intl Airport),82.9,74.5,77.7,1.386,7.8,91
2023-09-28,MIA,Miami (Intl Airport),85.7,73.7,79.5,0.098,9.7,88
2023-09-29,MIA,Miami (Intl Airport),88.8,76.3,80.3,0.094,11.1,88
2023-09-30,MIA,Miami (Intl Airport),86.0,75.6,79.8,0.469,8.4,88
2023-10-01,MIA,Miami (Intl Airport),86.7,74.9,79.0,0.555,9.4,89
2023-10-02,MIA,Miami (Intl Airport),83.9,75.4,78.7,0.72,17.8,84
2023-10-03,MIA,Miami (Intl Airport),84.4,74.7,79.3,0.043,15.4,73
2023-10-04,MIA,Miami (Intl Airport),86.5,73.1,79.0,0.012,12.4,76
2023-10-05,MIA,Miami (Intl Airport),87.8,74.2,80.0,0.071,6.1,79
2023-10-06,MIA,Miami (Intl Airport),88.0,72.1,79.3,0.028,5.2,82
2023-10-07,MIA,Miami (Intl Airport),87.8,72.0,80.0,0.059,4.5,81
2023-10-08,MIA,Miami (Intl Airport),86.9,72.7,78.3,0.433,5.5,87
