date,city,city_name,actual_high_temp,actual_low_temp,actual_mean_temp,pressure_msl,wind_speed,wind_direction,wind_gusts,precipitation,rain,humidity,dewpoint,cloudcover,sunshine_hours,wind_from_north,wind_from_south,wind_from_east,wind_from_west,pressure_change_24h,temp_range
2023-09-29,HOU,Houston (Hobby),90.1,75.5,81.9,1014.0,11.8,97,23.3,0.028,0.028,74,72.1,12,10.966652777777776,0,0,1,0,0.39999999999997726,14.599999999999994
2023-09-30,HOU,Houston (Hobby),93.0,76.2,83.6,1015.5,13.3,97,25.5,0.0,0.0,68,70.8,5,10.945119444444444,0,0,1,0,1.5,16.799999999999997
2023-10-01,HOU,Houston (Hobby),93.9,75.9,83.4,1016.3,14.8,86,28.2,0.0,0.0,65,68.8,29,10.950838888888889,0,0,1,0,0.7999999999999545,18.0
2023-10-02,HOU,Houston (Hobby),92.5,73.9,82.5,1015.8,13.0,92,25.3,0.0,0.0,61,66.7,59,10.280452777777777,0,0,1,0,-0.5,18.599999999999994
2023-10-03,HOU,Houston (Hobby),81.5,74.2,78.6,1013.8,11.9,100,23.5,1.484,1.484,84,73.0,78,5.639955555555556,0,0,1,0,-2.0,7.299999999999997
2023-10-04,HOU,Houston (Hobby),85.5,75.1,79.4,1012.7,14.6,143,26.6,0.606,0.606,85,74.3,70,8.07273611111111,0,1,0,0,-1.099999999999909,10.400000000000006
2023-10-05,HOU,Houston (Hobby),78.2,73.3,75.6,1014.1,14.0,355,23.5,0.78,0.78,85,70.7,98,1.6510638888888889,1,0,0,0,1.3999999999999773,4.900000000000006
2023-10-06,HOU,Houston (Hobby),84.3,69.2,75.9,1016.8,14.2,17,25.9,0.0,0.0,67,63.2,87,10.085997222222222,1,0,0,0,2.699999999999932,15.099999999999994
2023-10-07,HOU,Houston (Hobby),75.8,66.3,71.1,1021.3,14.1,14,26.4,0.0,0.0,59,55.5,90,10.095402777777776,1,0,0,0,4.5,9.5
2023-10-08,HOU,Houston (Hobby),73.5,57.9,65.7,1020.3,9.1,40,15.2,0.0,0.0,50,45.9,76,9.8214,1,0,0,0,-1.0,15.600000000000001
2023-10-09,HOU,Houston (Hobby),81.0,59.2,69.4,1014.7,8.7,193,15.0,0.0,0.0,57,52.7,53,10.572852777777777,0,1,0,0,-5.599999999999909,21.799999999999997
2023-10-10,HOU,Houston (Hobby),78.0,65.8,71.7,1011.8,6.8,151,13.0,0.126,0.126,77,63.8,100,0.7727666666666667,0,1,0,0,-2.900000000000091,12.200000000000003
2023-10-11,HOU,Houston (Hobby),71.6,66.1,68.4,1007.0,13.7,56,23.9,1.232,1.232,86,64.0,85,3.0041277777777777,0,0,1,0,-4.7999999999999545,5.5
2023-10-12,HOU,Houston (Hobby),78.5,60.8,70.2,1006.7,10.9,105,19.5,0.0,0.0,80,63.6,71,6.77915,0,0,1,0,-0.2999999999999545,17.700000000000003
2023-10-13,HOU,Houston (Hobby),83.7,69.6,76.4,1009.6,9.5,138,18.1,0.067,0.067,84,71.2,41,9.470569444444445,0,1,0,0,2.8999999999999773,14.100000000000009
2023-10-14,HOU,Houston (Hobby),76.4,63.8,70.3,1017.5,13.6,346,24.6,0.02,0.02,52,51.4,28,10.57813888888889,1,0,0,0,7.899999999999977,12.600000000000009
2023-10-15,HOU,Houston (Hobby),70.8,57.0,63.8,1020.9,16.7,346,30.4,0.0,0.0,54,46.5,1,10.537791666666667,1,0,0,0,3.3999999999999773,13.799999999999997
2023-10-16,HOU,Houston (Hobby),68.4,53.6,60.5,1023.1,13.7,350,25.5,0.0,0.0,55,43.8,1,10.517619444444444,1,0,0,0,2.2000000000000455,14.800000000000004
2023-10-17,HOU,Houston (Hobby),71.4,47.7,60.1,1021.0,8.7,64,14.3,0.0,0.0,64,47.1,0,10.497458333333332,0,0,1,0,-2.1000000000000227,23.700000000000003
2023-10-18,HOU,Houston (Hobby),81.3,55.1,67.3,1016.9,13.0,164,23.0,0.0,0.0,70,55.7,4,10.442733333333333,0,1,0,0,-4.100000000000023,26.199999999999996
2023-10-19,HOU,Houston (Hobby),85.1,62.5,74.0,1015.1,8.8,228,18.1,0.0,0.0,67,61.4,10,10.362194444444444,0,0,0,1,-1.7999999999999545,22.599999999999994
2023-10-20,HOU,Houston (Hobby),89.0,61.3,74.1,1013.4,7.7,243,16.1,0.0,0.0,62,57.7,0,10.398438888888888,0,0,0,1,-1.7000000000000455,27.700000000000003
2023-10-21,HOU,Houston (Hobby),89.9,62.6,75.2,1012.5,10.5,219,17.2,0.0,0.0,67,61.9,61,10.038333333333334,0,1,0,0,-0.8999999999999773,27.300000000000004
2023-10-22,HOU,Houston (Hobby),85.8,69.4,76.8,1013.6,12.1,148,22.1,0.02,0.02,81,69.6,93,9.0,0,1,0,0,1.1000000000000227,16.39999999999999
2023-10-23,HOU,Houston (Hobby),85.5,71.4,77.6,1014.0,16.6,139,28.9,0.567,0.567,78,69.6,45,10.16206388888889,0,1,0,0,0.39999999999997726,14.099999999999994
2023-10-24,HOU,Houston (Hobby),86.1,74.8,79.0,1014.7,18.2,138,32.7,0.008,0.008,70,67.7,21,10.111497222222223,0,1,0,0,0.7000000000000455,11.299999999999997
2023-10-25,HOU,Houston (Hobby),86.0,73.6,77.4,1015.5,17.1,134,30.2,0.161,0.161,81,70.9,41,10.064080555555556,0,0,1,0,0.7999999999999545,12.400000000000006
2023-10-26,HOU,Houston (Hobby),83.9,72.5,76.5,1015.6,14.1,150,25.5,0.61,0.61,88,72.5,88,6.738333333333333,0,1,0,0,0.10000000000002274,11.400000000000006
2023-10-27,HOU,Houston (Hobby),85.3,75.2,78.2,1017.2,9.1,137,18.3,0.063,0.063,88,74.1,85,6.835855555555556,0,1,0,0,1.6000000000000227,10.099999999999994
2023-10-28,HOU,Houston (Hobby),84.5,73.8,78.0,1016.7,12.7,139,23.3,0.031,0.031,85,72.7,20,10.042508333333332,0,1,0,0,-0.5,10.700000000000003
2023-10-29,HOU,Houston (Hobby),83.9,57.1,75.1,1014.9,16.0,126,28.0,0.181,0.181,84,69.4,36,10.0,0,0,1,0,-1.8000000000000682,26.800000000000004
2023-10-30,HOU,Houston (Hobby),56.1,47.8,50.9,1022.0,20.5,348,36.7,0.075,0.075,76,43.5,100,0.0,1,0,0,0,7.100000000000023,8.300000000000004
2023-10-31,HOU,Houston (Hobby),56.8,47.0,50.6,1026.1,14.0,349,24.4,0.071,0.071,58,35.8,71,2.3334611111111108,1,0,0,0,4.099999999999909,9.799999999999997
2023-11-01,HOU,Houston (Hobby),58.8,42.1,49.9,1029.3,9.8,12,19.0,0.0,0.0,60,36.1,0,10.056680555555557,1,0,0,0,3.2000000000000455,16.699999999999996
2023-11-02,HOU,Houston (Hobby),64.3,40.4,52.7,1027.3,7.4,83,15.0,0.0,0.0,54,35.9,26,9.929233333333332,0,0,1,0,-2.0,23.9
2023-11-03,HOU,Houston (Hobby),73.5,48.8,61.3,1024.2,8.1,103,15.4,0.0,0.0,68,50.0,32,10.017008333333335,0,0,1,0,-3.099999999999909,24.700000000000003
2023-11-04,HOU,Houston (Hobby),78.2,56.6,67.1,1021.7,9.4,124,18.3,0.0,0.0,81,60.3,40,9.08918888888889,0,0,1,0,-2.5,21.6
2023-11-05,HOU,Houston (Hobby),81.4,61.5,70.6,1019.9,8.9,147,15.7,0.0,0.0,80,63.4,80,7.965719444444445,0,1,0,0,-1.8000000000000682,19.900000000000006
2023-11-06,HOU,Houston (Hobby),82.1,65.2,72.8,1016.9,10.4,189,18.1,0.0,0.0,72,62.5,100,6.912522222222223,0,1,0,0,-3.0,16.89999999999999
2023-11-07,HOU,Houston (Hobby),84.2,66.3,74.0,1015.4,14.6,188,25.7,0.0,0.0,79,66.4,68,9.22145277777778,0,1,0,0,-1.5,17.900000000000006
2023-11-08,HOU,Houston (Hobby),83.7,69.8,75.2,1014.1,12.2,177,22.8,0.0,0.0,74,65.7,68,8.215091666666668,0,1,0,0,-1.2999999999999545,13.900000000000006
2023-11-09,HOU,Houston (Hobby),79.6,67.2,72.5,1013.7,7.6,155,17.4,0.961,0.961,87,68.2,96,5.991002777777778,0,1,0,0,-0.39999999999997726,12.399999999999991
2023-11-10,HOU,Houston (Hobby),71.0,56.7,63.6,1017.0,14.7,3,26.4,0.795,0.795,91,60.8,100,1.0,1,0,0,0,3.2999999999999545,14.299999999999997
2023-11-11,HOU,Houston (Hobby),64.0,56.9,59.9,1021.1,9.9,15,17.4,0.012,0.012,84,55.1,100,0.0,1,0,0,0,4.100000000000023,7.100000000000001
2023-11-12,HOU,Houston (Hobby),64.8,59.3,61.7,1023.2,10.2,24,18.6,0.476,0.476,88,58.0,100,0.0,1,0,0,0,2.1000000000000227,5.5
2023-11-13,HOU,Houston (Hobby),63.7,59.4,61.3,1023.3,14.7,34,24.4,1.583,1.583,94,59.4,100,0.0,1,0,0,0,0.09999999999990905,4.300000000000004
2023-11-14,HOU,Houston (Hobby),69.0,57.2,63.1,1021.6,12.3,14,22.4,0.043,0.043,84,57.8,89,3.3242083333333334,1,0,0,0,-1.6999999999999318,11.799999999999997
2023-11-15,HOU,Houston (Hobby),72.1,54.8,63.9,1019.8,11.2,7,20.8,0.0,0.0,76,55.7,35,9.825261111111113,1,0,0,0,-1.8000000000000682,17.299999999999997
2023-11-16,HOU,Houston (Hobby),67.6,59.6,62.9,1018.0,7.9,21,15.2,0.0,0.0,80,56.5,100,0.32334722222222223,1,0,0,0,-1.7999999999999545,7.999999999999993
2023-11-17,HOU,Houston (Hobby),74.7,54.1,64.5,1014.3,6.2,240,13.9,0.0,0.0,84,59.0,79,9.730730555555555,0,0,0,1,-3.7000000000000455,20.6
2023-11-18,HOU,Houston (Hobby),73.7,58.5,66.7,1016.5,9.4,20,18.3,0.0,0.0,76,58.7,57,7.604675,1,0,0,0,2.2000000000000455,15.200000000000003
2023-11-19,HOU,Houston (Hobby),72.8,55.6,64.3,1012.8,11.6,121,21.5,0.055,0.055,81,57.9,62,6.186405555555556,0,0,1,0,-3.7000000000000455,17.199999999999996
2023-11-20,HOU,Houston (Hobby),80.5,66.3,71.5,1007.3,16.6,204,32.2,0.319,0.319,87,67.4,56,6.017486111111111,0,1,0,0,-5.5,14.200000000000003
2023-11-21,HOU,Houston (Hobby),64.4,52.5,58.8,1019.3,18.8,336,33.1,0.0,0.0,60,44.8,97,8.647355555555555,1,0,0,0,12.0,11.900000000000006
2023-11-22,HOU,Houston (Hobby),58.0,44.8,51.5,1023.4,10.7,324,21.0,0.0,0.0,59,37.1,56,7.735769444444444,1,0,0,0,4.100000000000023,13.200000000000003
2023-11-23,HOU,Houston (Hobby),55.3,46.2,51.1,1020.0,4.3,9,9.6,0.035,0.035,66,39.7,95,1.7163944444444446,1,0,0,0,-3.3999999999999773,9.099999999999994
2023-11-24,HOU,Houston (Hobby),65.4,47.2,54.9,1020.8,9.9,52,19.2,0.0,0.0,73,45.9,51,9.3542,0,0,1,0,0.7999999999999545,18.200000000000003
2023-11-25,HOU,Houston (Hobby),65.3,47.0,55.7,1018.9,12.0,76,23.0,0.0,0.0,76,48.0,64,8.573530555555555,0,0,1,0,-1.8999999999999773,18.299999999999997
2023-11-26,HOU,Houston (Hobby),60.3,47.5,56.1,1019.2,18.2,348,33.3,0.122,0.122,68,45.3,79,8.448744444444444,1,0,0,0,0.3000000000000682,12.799999999999997
2023-11-27,HOU,Houston (Hobby),56.2,42.0,48.7,1026.9,10.4,12,20.1,0.0,0.0,52,31.9,80,9.296911111111111,1,0,0,0,7.7000000000000455,14.200000000000003
2023-11-28,HOU,Houston (Hobby),59.6,46.9,51.2,1028.4,8.0,53,16.8,0.0,0.0,56,35.4,66,9.01501111111111,0,0,1,0,1.5,12.700000000000003
2023-11-29,HOU,Houston (Hobby),66.5,43.8,56.1,1023.1,11.6,118,20.6,0.0,0.0,67,45.0,100,7.983858333333333,0,0,1,0,-5.300000000000068,22.700000000000003
2023-11-30,HOU,Houston (Hobby),72.9,61.3,67.0,1011.0,22.1,155,39.6,0.315,0.315,88,63.3,99,2.6681500000000002,0,1,0,0,-12.100000000000023,11.600000000000009
2023-12-01,HOU,Houston (Hobby),70.2,64.2,67.1,1010.5,9.9,347,16.6,1.35,1.35,94,65.3,100,0.11754166666666666,1,0,0,0,-0.5,6.0
2023-12-02,HOU,Houston (Hobby),68.0,59.0,63.9,1012.7,9.2,343,16.3,0.091,0.091,86,59.6,100,1.12035,1,0,0,0,2.2000000000000455,9.0
2023-12-03,HOU,Houston (Hobby),70.8,49.0,59.6,1017.0,9.6,259,16.1,0.0,0.0,66,46.8,99,7.5065388888888895,0,0,0,1,4.2999999999999545,21.799999999999997
2023-12-04,HOU,Houston (Hobby),68.0,51.8,58.9,1020.0,9.5,336,16.3,0.0,0.0,55,42.2,32,9.487897222222223,1,0,0,0,3.0,16.200000000000003
2023-12-05,HOU,Houston (Hobby),68.3,46.8,56.8,1024.2,6.2,48,10.7,0.0,0.0,63,43.5,97,8.701511111111111,0,0,1,0,4.2000000000000455,21.5
2023-12-06,HOU,Houston (Hobby),63.6,48.3,54.4,1027.5,9.4,62,18.1,0.0,0.0,64,42.0,50,9.463980555555557,0,0,1,0,3.2999999999999545,15.300000000000004
2023-12-07,HOU,Houston (Hobby),69.5,47.3,58.1,1021.3,11.5,151,21.0,0.0,0.0,77,50.3,84,9.452950000000001,0,1,0,0,-6.2000000000000455,22.200000000000003
2023-12-08,HOU,Houston (Hobby),75.5,61.8,69.1,1012.9,18.2,180,32.2,0.071,0.071,84,63.8,86,7.061994444444444,0,1,0,0,-8.399999999999977,13.700000000000003
2023-12-09,HOU,Houston (Hobby),78.2,63.3,71.2,1014.4,17.8,230,34.2,0.311,0.311,83,65.6,78,7.590166666666666,0,0,0,1,1.5,14.900000000000006
2023-12-10,HOU,Houston (Hobby),62.2,44.0,51.9,1024.8,20.5,336,34.4,0.0,0.0,41,28.8,8,9.423738888888888,1,0,0,0,10.399999999999977,18.200000000000003
2023-12-11,HOU,Houston (Hobby),60.9,36.6,48.1,1024.8,7.3,106,13.4,0.0,0.0,63,35.4,0,9.415341666666668,0,0,1,0,0.0,24.299999999999997
2023-12-12,HOU,Houston (Hobby),65.0,48.0,54.9,1027.6,11.7,89,21.9,0.0,0.0,74,46.1,37,9.407638888888888,0,0,1,0,2.7999999999999545,17.0
2023-12-13,HOU,Houston (Hobby),60.3,51.0,55.2,1029.1,11.4,62,20.4,0.012,0.012,69,45.0,99,1.096125,0,0,1,0,1.5,9.299999999999997
2023-12-14,HOU,Houston (Hobby),67.5,52.8,59.0,1027.7,13.8,81,24.8,0.0,0.0,61,45.3,53,9.029127777777777,0,0,1,0,-1.3999999999998636,14.700000000000003
2023-12-15,HOU,Houston (Hobby),68.2,58.3,62.4,1022.0,13.2,87,24.2,0.803,0.803,81,56.2,91,1.8202916666666666,0,0,1,0,-5.7000000000000455,9.900000000000006
2023-12-16,HOU,Houston (Hobby),61.1,51.1,57.5,1020.4,14.7,338,26.8,0.043,0.043,76,49.4,39,8.973922222222223,1,0,0,0,-1.6000000000000227,10.0
2023-12-17,HOU,Houston (Hobby),63.6,41.8,51.9,1019.8,7.6,316,13.0,0.0,0.0,72,42.5,9,9.380011111111111,1,0,0,0,-0.6000000000000227,21.800000000000004
2023-12-18,HOU,Houston (Hobby),68.1,44.6,54.4,1021.3,7.4,325,14.8,0.0,0.0,71,44.6,11,9.376747222222223,1,0,0,0,1.5,23.499999999999993
2023-12-19,HOU,Houston (Hobby),61.4,44.2,52.6,1024.6,11.4,86,21.5,0.0,0.0,72,43.7,99,8.794319444444444,0,0,1,0,3.2999999999999545,17.199999999999996
2023-12-20,HOU,Houston (Hobby),67.6,54.0,59.7,1023.9,13.2,101,24.6,0.0,0.0,82,54.3,76,9.070549999999999,0,0,1,0,-0.6999999999999318,13.599999999999994
2023-12-21,HOU,Houston (Hobby),69.4,56.7,61.4,1024.1,12.2,101,22.6,0.0,0.0,85,56.6,80,9.0,0,0,1,0,0.1999999999999318,12.700000000000003
2023-12-22,HOU,Houston (Hobby),72.7,59.2,64.4,1022.0,8.1,104,15.7,0.028,0.028,90,61.0,60,9.181411111111112,0,0,1,0,-2.099999999999909,13.5
2023-12-23,HOU,Houston (Hobby),71.8,60.8,65.3,1018.3,13.3,126,23.5,0.575,0.575,92,62.8,93,6.465091666666667,0,0,1,0,-3.7000000000000455,11.0
2023-12-24,HOU,Houston (Hobby),71.1,58.8,65.2,1011.0,12.4,164,22.8,2.291,2.291,90,62.2,68,5.962430555555556,0,1,0,0,-7.2999999999999545,12.299999999999997
2023-12-25,HOU,Houston (Hobby),59.9,47.0,53.0,1016.7,13.7,321,25.1,0.0,0.0,64,40.8,46,8.305611111111112,1,0,0,0,5.7000000000000455,12.899999999999999
2023-12-26,HOU,Houston (Hobby),57.2,42.7,49.6,1018.4,7.7,76,14.8,0.0,0.0,70,40.1,92,7.512983333333334,0,0,1,0,1.6999999999999318,14.5
2023-12-27,HOU,Houston (Hobby),63.6,45.3,52.7,1017.4,12.2,324,22.4,0.0,0.0,68,40.5,49,9.021466666666667,1,0,0,0,-1.0,18.300000000000004
2023-12-28,HOU,Houston (Hobby),54.9,39.0,46.9,1021.0,13.5,334,28.0,0.0,0.0,63,34.4,0,9.225225,1,0,0,0,3.6000000000000227,15.899999999999999
2023-12-29,HOU,Houston (Hobby),53.7,36.8,45.1,1024.0,11.0,297,20.6,0.0,0.0,64,33.0,2,9.256780555555556,0,0,0,1,3.0,16.900000000000006
2023-12-30,HOU,Houston (Hobby),63.2,35.4,49.0,1022.9,7.5,262,13.4,0.0,0.0,63,35.9,0,9.279961111111112,0,0,0,1,-1.1000000000000227,27.800000000000004
2023-12-31,HOU,Houston (Hobby),70.8,42.2,56.5,1020.3,10.2,199,18.8,0.0,0.0,74,47.7,55,9.144333333333332,0,1,0,0,-2.6000000000000227,28.599999999999994
2024-01-01,HOU,Houston (Hobby),64.5,51.3,59.2,1022.7,11.1,16,21.0,0.13,0.13,82,53.6,78,5.971644444444444,1,0,0,0,2.400000000000091,13.200000000000003
2024-01-02,HOU,Houston (Hobby),57.3,41.9,49.5,1022.6,13.2,74,24.8,0.378,0.378,72,40.9,77,7.7118472222222225,0,0,1,0,-0.10000000000002274,15.399999999999999
2024-01-03,HOU,Houston (Hobby),58.2,44.2,50.4,1019.4,15.7,11,26.6,1.575,1.575,82,44.8,62,4.247277777777778,1,0,0,0,-3.2000000000000455,14.0
2024-01-04,HOU,Houston (Hobby),58.2,41.0,49.9,1020.3,14.8,91,26.2,0.0,0.0,77,42.6,43,8.658088888888889,0,0,1,0,0.8999999999999773,17.200000000000003
2024-01-05,HOU,Houston (Hobby),62.9,48.2,55.4,1010.9,21.4,14,36.0,2.303,2.303,80,48.9,56,5.058016666666667,1,0,0,0,-9.399999999999977,14.699999999999996
2024-01-06,HOU,Houston (Hobby),61.6,41.6,50.5,1014.2,7.0,307,15.4,0.0,0.0,76,42.9,32,9.246994444444445,0,0,0,1,3.300000000000068,20.0
2024-01-07,HOU,Houston (Hobby),60.0,41.4,51.0,1020.2,13.3,98,22.4,0.0,0.0,75,42.8,98,9.046130555555555,0,0,1,0,6.0,18.6
2024-01-08,HOU,Houston (Hobby),75.3,55.5,62.1,1006.3,27.4,170,47.0,1.024,1.024,78,54.9,92,4.414541666666667,0,1,0,0,-13.900000000000091,19.799999999999997
2024-01-09,HOU,Houston (Hobby),53.9,41.1,48.1,1012.4,22.4,294,39.4,0.165,0.165,44,26.6,15,9.33371111111111,0,0,0,1,6.100000000000023,12.799999999999997
2024-01-10,HOU,Houston (Hobby),69.0,37.5,51.8,1013.1,17.6,197,31.5,0.0,0.0,64,39.2,27,9.233622222222223,0,1,0,0,0.7000000000000455,31.5
2024-01-11,HOU,Houston (Hobby),74.5,55.5,64.8,1007.9,20.2,183,35.6,0.059,0.059,86,60.2,55,7.089258333333333,0,1,0,0,-5.2000000000000455,19.0
2024-01-12,HOU,Houston (Hobby),68.4,40.3,55.9,1010.0,24.6,286,47.9,0.059,0.059,55,38.2,26,9.412452777777778,0,0,0,1,2.1000000000000227,28.10000000000001
2024-01-13,HOU,Houston (Hobby),62.1,36.4,48.9,1018.6,12.3,163,21.7,0.0,0.0,64,36.6,20,9.209594444444445,0,1,0,0,8.600000000000023,25.700000000000003
2024-01-14,HOU,Houston (Hobby),51.7,35.8,45.8,1020.1,12.6,346,21.0,0.004,0.004,74,37.6,37,9.0,1,0,0,0,1.5,15.900000000000006
2024-01-15,HOU,Houston (Hobby),36.0,25.5,32.8,1021.0,16.5,351,28.6,0.264,0.264,79,26.8,95,0.05985555555555555,1,0,0,0,0.8999999999999773,10.5
2024-01-16,HOU,Houston (Hobby),34.0,19.3,26.4,1028.9,17.5,351,29.8,0.0,0.0,45,7.5,3,9.513441666666667,1,0,0,0,7.900000000000091,14.7
2024-01-17,HOU,Houston (Hobby),47.3,21.0,34.1,1027.2,10.8,94,19.7,0.0,0.0,59,21.0,57,7.877516666666667,0,0,1,0,-1.7000000000000455,26.299999999999997
2024-01-18,HOU,Houston (Hobby),69.0,49.2,56.7,1016.6,12.7,225,23.0,0.0,0.0,85,52.1,76,5.758622222222223,0,0,0,1,-10.600000000000023,19.799999999999997
2024-01-19,HOU,Houston (Hobby),53.1,41.3,48.0,1025.5,15.2,3,27.7,0.0,0.0,65,35.6,13,9.564533333333333,1,0,0,0,8.899999999999977,11.800000000000004
2024-01-20,HOU,Houston (Hobby),45.7,31.4,38.8,1032.4,11.7,28,20.6,0.0,0.0,50,21.7,37,9.543586111111113,1,0,0,0,6.900000000000091,14.300000000000004
2024-01-21,HOU,Houston (Hobby),46.6,36.2,40.5,1029.3,15.7,73,27.3,0.091,0.091,61,27.6,98,0.0,0,0,1,0,-3.1000000000001364,10.399999999999999
2024-01-22,HOU,Houston (Hobby),65.7,48.4,60.6,1018.7,19.9,144,36.7,1.996,1.996,93,58.5,97,0.0,0,1,0,0,-10.599999999999909,17.300000000000004
2024-01-23,HOU,Houston (Hobby),70.8,61.8,65.4,1015.2,14.3,150,26.8,1.197,1.197,94,63.5,99,1.3649833333333332,0,1,0,0,-3.5,9.0
2024-01-24,HOU,Houston (Hobby),70.6,60.9,64.4,1015.0,13.0,75,21.5,1.39,1.39,89,60.8,100,0.031080555555555556,0,0,1,0,-0.20000000000004547,9.699999999999996
2024-01-25,HOU,Houston (Hobby),72.1,55.6,63.1,1016.5,11.4,355,21.0,0.445,0.445,81,56.8,54,9.463249999999999,1,0,0,0,1.5,16.499999999999993
2024-01-26,HOU,Houston (Hobby),65.7,51.4,58.5,1015.7,11.0,64,20.8,0.268,0.268,94,56.7,69,1.3248916666666666,0,0,1,0,-0.7999999999999545,14.300000000000004
2024-01-27,HOU,Houston (Hobby),60.6,48.1,56.3,1020.2,18.1,320,32.2,0.008,0.008,82,50.5,60,7.121991666666666,1,0,0,0,4.5,12.5
2024-01-28,HOU,Houston (Hobby),60.4,41.4,49.8,1028.2,11.8,333,21.7,0.0,0.0,69,39.5,0,9.852222222222222,1,0,0,0,8.0,19.0
2024-01-29,HOU,Houston (Hobby),65.3,37.2,51.2,1027.5,7.8,287,12.5,0.0,0.0,69,40.4,32,9.90055,0,0,0,1,-0.7000000000000455,28.099999999999994
2024-01-30,HOU,Houston (Hobby),69.3,46.8,55.8,1023.8,8.7,251,17.4,0.0,0.0,59,41.3,86,9.539697222222223,0,0,0,1,-3.7000000000000455,22.5
2024-01-31,HOU,Houston (Hobby),71.2,46.7,57.3,1023.0,7.8,236,12.5,0.0,0.0,72,47.8,95,9.658358333333332,0,0,0,1,-0.7999999999999545,24.5
2024-02-01,HOU,Houston (Hobby),70.8,49.6,59.5,1019.7,11.4,176,20.8,0.0,0.0,72,50.3,85,9.544997222222221,0,1,0,0,-3.2999999999999545,21.199999999999996
2024-02-02,HOU,Houston (Hobby),73.5,55.5,62.9,1012.3,15.7,141,28.2,0.24,0.24,86,58.3,44,8.944991666666667,0,1,0,0,-7.400000000000091,18.0
2024-02-03,HOU,Houston (Hobby),70.7,54.1,62.6,1003.9,13.9,172,25.9,1.02,1.02,81,56.4,66,4.313055555555556,0,1,0,0,-8.399999999999977,16.6
2024-02-04,HOU,Houston (Hobby),68.6,52.0,58.7,1003.4,23.0,286,41.6,0.0,0.0,55,41.8,5,10.050658333333335,0,0,0,1,-0.5,16.599999999999994
2024-02-05,HOU,Houston (Hobby),64.9,53.2,57.3,1014.5,18.7,336,34.9,0.0,0.0,68,46.7,45,9.119069444444445,1,0,0,0,11.100000000000023,11.700000000000003
2024-02-06,HOU,Houston (Hobby),67.0,45.2,55.8,1020.5,9.7,355,17.4,0.0,0.0,69,44.8,18,10.103913888888888,1,0,0,0,6.0,21.799999999999997
2024-02-07,HOU,Houston (Hobby),69.8,45.4,58.3,1017.6,17.9,156,31.3,0.0,0.0,74,49.6,82,9.079758333333334,0,1,0,0,-2.8999999999999773,24.4
2024-02-08,HOU,Houston (Hobby),72.3,63.5,67.1,1015.7,13.2,168,23.0,0.087,0.087,79,60.2,99,4.1579250000000005,0,1,0,0,-1.8999999999999773,8.799999999999997
2024-02-09,HOU,Houston (Hobby),76.4,62.3,67.8,1014.7,14.5,178,25.9,0.024,0.024,87,63.2,98,6.1835861111111114,0,1,0,0,-1.0,14.100000000000009
2024-02-10,HOU,Houston (Hobby),75.0,62.8,68.2,1010.8,16.0,180,27.7,0.37,0.37,89,64.6,100,0.5681694444444445,0,1,0,0,-3.900000000000091,12.200000000000003
2024-02-11,HOU,Houston (Hobby),73.1,53.4,66.9,1007.0,16.0,264,28.9,0.343,0.343,86,62.2,61,5.3011888888888885,0,0,0,1,-3.7999999999999545,19.699999999999996
2024-02-12,HOU,Houston (Hobby),58.3,43.8,50.6,1016.9,20.2,311,36.0,0.0,0.0,61,37.3,12,10.271463888888889,0,0,0,1,9.899999999999977,14.5
2024-02-13,HOU,Houston (Hobby),62.6,41.1,51.3,1022.6,8.0,56,14.8,0.0,0.0,66,39.7,16,10.300186111111111,0,0,1,0,5.7000000000000455,21.5
2024-02-14,HOU,Houston (Hobby),64.1,42.5,54.2,1022.4,9.8,137,19.7,0.0,0.0,73,45.0,70,10.329052777777777,0,1,0,0,-0.20000000000004547,21.599999999999994
2024-02-15,HOU,Houston (Hobby),71.4,54.4,62.9,1020.9,8.2,154,14.3,0.055,0.055,82,57.1,99,7.011769444444444,0,1,0,0,-1.5,17.000000000000007
2024-02-16,HOU,Houston (Hobby),69.1,60.7,63.6,1016.0,13.5,186,23.9,0.339,0.339,92,61.1,100,0.15669166666666667,0,1,0,0,-4.899999999999977,8.399999999999991
2024-02-17,HOU,Houston (Hobby),61.0,42.1,50.3,1020.2,16.7,357,28.9,0.012,0.012,62,37.4,96,0.0,1,0,0,0,4.2000000000000455,18.9
2024-02-18,HOU,Houston (Hobby),53.8,36.1,44.1,1024.2,11.4,341,19.7,0.0,0.0,57,29.5,9,10.445422222222222,1,0,0,0,4.0,17.699999999999996
2024-02-19,HOU,Houston (Hobby),62.1,35.7,48.8,1023.0,10.3,196,18.3,0.0,0.0,67,37.5,0,10.474599999999999,0,1,0,0,-1.2000000000000455,26.4
2024-02-20,HOU,Houston (Hobby),74.1,46.6,59.8,1023.7,10.1,204,16.8,0.0,0.0,82,53.9,10,10.503761111111112,0,1,0,0,0.7000000000000455,27.499999999999993
2024-02-21,HOU,Houston (Hobby),76.0,57.5,65.4,1020.7,17.6,183,29.1,0.0,0.0,80,58.5,34,10.53287222222222,0,1,0,0,-3.0,18.5
2024-02-22,HOU,Houston (Hobby),75.9,62.6,68.0,1012.1,16.6,207,29.5,0.012,0.012,80,61.5,62,7.435033333333333,0,1,0,0,-8.600000000000023,13.300000000000004
